日期,用户ID,地址,请求经度,请求纬度,车辆编号,用户名称
2015/10/7,100440,拼豆,116.517,39.9994112,5,拼豆
2015/10/7,100441,亚运村,116.394561,40.002242,9,亚运村
2015/10/7,100442,学清路,116.354069,40.008237,31,学清路
2015/10/7,100443,望京,116.459824,40.013521,15,望京
2015/10/7,100444,望京,116.459824,40.013521,30,望京
2015/10/7,100445,五彩城,116.336395,40.0306158,11,五彩城
2015/10/7,100446,上地,116.3147882,40.0352638,9,上地
2015/10/7,100447,西三旗,116.331115,40.052291,9,西三旗
2015/10/7,100448,西三旗,116.331115,40.052291,25,西三旗
2015/10/7,100449,龙德,116.415866,40.060756,33,龙德
2015/10/7,100450,天通苑,116.416432,40.064973,31,天通苑
2015/10/7,100451,机场,116.596648,40.082089,30,机场
2015/10/7,100452,北七家,116.414999,40.089152,14,北七家
2015/10/7,100453,石园,116.661988,40.108157,30,石园
2015/10/7,100454,京汉,116.659369,40.13673,30,京汉
2015/10/7,100455,马坡,116.650296,40.173341,30,马坡
2015/10/7,100456,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/7,100457,昌平,116.235306,40.2210045,15,昌平
2015/10/7,100458,昌平,116.235306,40.2210045,18,昌平
2015/10/7,100459,北苑,125.288089,43.833685,30,北苑
2015/10/8,100460,两广,118.798105,32.048187,19,两广
2015/10/8,100461,银河,117.21341,39.090778,39,银河
2015/10/8,100462,正一味,116.4081032,39.7077964,2,正一味
2015/10/8,100463,良乡,116.13861,39.73499,21,良乡
2015/10/8,100464,良乡店,116.136469,39.736447,35,良乡店
2015/10/8,100465,次渠,116.5449003,39.7525117,40,次渠
2015/10/8,100466,西红门,116.3268985,39.7881185,15,西红门
2015/10/8,100467,西红门布力,116.3268985,39.7881185,21,西红门布力
2015/10/8,100468,马驹桥,116.495585,39.79728,18,马驹桥
2015/10/8,100469,马驹桥,116.495585,39.79728,18,马驹桥
2015/10/8,100470,怡海,116.30293,39.835861,31,怡海
2015/10/8,100471,富丰桥,116.293811,39.847783,18,富丰桥
2015/10/8,100472,十里河,116.459919,39.865424,4,十里河
2015/10/8,100473,垡头店,116.514106,39.8689875,34,垡头店
2015/10/8,100474,武圣,116.4677435,39.8777451,30,武圣
2015/10/8,100475,陶然亭店,116.3785141,39.8785763,33,陶然亭店
2015/10/8,100476,南菜园店,116.352256,39.879653,36,南菜园店
2015/10/8,100477,六里桥店,116.3165856,39.8822249,32,六里桥店
2015/10/8,100478,菜市口店,116.3697174,39.8896849,38,菜市口店
2015/10/8,100479,莲花桥,116.306581,39.893493,31,莲花桥
2015/10/8,100480,双井,116.4771499,39.8947943,4,双井
2015/10/8,100481,双井,116.4771499,39.8947943,22,双井
2015/10/8,100482,黄太吉,116.45375,39.905165,12,黄太吉
2015/10/8,100483,大望路,116.476952,39.906536,6,大望路
2015/10/8,100484,万达,116.470203,39.9099079,39,万达
2015/10/8,100485,管庄,116.596534,39.912864,21,管庄
2015/10/8,100486,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/8,100487,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/8,100488,爱琴海店,116.361947,39.914955,37,爱琴海店
2015/10/8,100489,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/8,100490,大悦城,116.5189819,39.923826,13,大悦城
2015/10/8,100491,大悦,116.5189819,39.923826,13,大悦
2015/10/8,100492,大悦城,116.5189819,39.923826,28,大悦城
2015/10/8,100493,龙湖,116.59128,39.924681,16,龙湖
2015/10/8,100494,航天桥,116.298815,39.92481,10,航天桥
2015/10/8,100495,石佛营,116.499695,39.927875,31,石佛营
2015/10/8,100496,三里屯,116.452729,39.932497,6,三里屯
2015/10/8,100497,三里屯,116.452729,39.932497,6,三里屯
2015/10/8,100498,簋街,116.4206002,39.9411731,7,簋街
2015/10/8,100499,魏公村,116.320321,39.950951,19,魏公村
2015/10/8,100500,交大店,116.347465,39.953877,25,交大店
2015/10/8,100501,霄云路,116.4665313,39.9607748,29,霄云路
2015/10/8,100502,四道口,116.337203,39.965716,9,四道口
2015/10/8,100503,苏州桥,116.307775,39.966683,7,苏州桥
2015/10/8,100504,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/8,100505,三元桥店,116.43901,39.967384,8,三元桥店
2015/10/8,100506,酒仙桥,116.50218,39.967796,26,酒仙桥
2015/10/8,100507,联想桥,116.3338,39.969527,26,联想桥
2015/10/8,100508,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/8,100509,知春路,116.3467292,39.9769715,9,知春路
2015/10/8,100510,科贸,116.316184,39.980444,7,科贸
2015/10/8,100511,拼豆,116.517,39.9994112,5,拼豆
2015/10/8,100512,亚运村,116.394561,40.002242,9,亚运村
2015/10/8,100513,学清路,116.354069,40.008237,30,学清路
2015/10/8,100514,望京,116.459824,40.013521,16,望京
2015/10/8,100515,望京,116.459824,40.013521,29,望京
2015/10/8,100516,上地,116.3147882,40.0352638,9,上地
2015/10/8,100517,西三旗,116.331115,40.052291,24,西三旗
2015/10/8,100518,天通苑,116.416432,40.064973,30,天通苑
2015/10/8,100519,机场,116.596648,40.082089,29,机场
2015/10/8,100520,北七家,116.414999,40.089152,14,北七家
2015/10/8,100521,石园,116.661988,40.108157,29,石园
2015/10/8,100522,京汉,116.659369,40.13673,29,京汉
2015/10/8,100523,马坡,116.650296,40.173341,29,马坡
2015/10/8,100524,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/8,100525,花样年华,116.2298561,40.2121828,14,花样年华
2015/10/8,100526,昌平,116.235306,40.2210045,18,昌平
2015/10/8,100527,旺洋,116.637122,40.324272,33,旺洋
2015/10/8,100528,北苑,125.288089,43.833685,30,北苑
2015/10/9,100529,两广,118.798105,32.048187,16,两广
2015/10/9,100530,正一味,116.4081032,39.7077964,2,正一味
2015/10/9,100531,大兴,116.346697,39.7319411,34,大兴
2015/10/9,100532,次渠,116.5449003,39.7525117,40,次渠
2015/10/9,100533,西红门,116.3268985,39.7881185,14,西红门
2015/10/9,100534,西红门,116.3268985,39.7881185,20,西红门
2015/10/9,100535,西红门,116.3268985,39.7881185,21,西红门
2015/10/9,100536,马驹桥,116.495585,39.79728,17,马驹桥
2015/10/9,100537,怡海,116.30293,39.835861,38,怡海
2015/10/9,100538,银泰,116.3858678,39.8441925,30,银泰
2015/10/9,100539,万年,116.31694,39.846292,33,万年
2015/10/9,100540,东铁营,116.43358,39.847564,18,东铁营
2015/10/9,100541,十里河,116.459919,39.865424,4,十里河
2015/10/9,100542,云景,116.6655835,39.8761795,33,云景
2015/10/9,100543,武圣,116.4677435,39.8777451,37,武圣
2015/10/9,100544,翠屏,116.643659,39.890934,32,翠屏
2015/10/9,100545,莲花桥,116.306581,39.893493,38,莲花桥
2015/10/9,100546,双井,116.4771499,39.8947943,4,双井
2015/10/9,100547,双井,116.4771499,39.8947943,23,双井
2015/10/9,100548,崇文门,116.419059,39.898635,39,崇文门
2015/10/9,100549,五棵松,116.264868,39.905011,9,五棵松
2015/10/9,100550,大望路,116.476952,39.906536,6,大望路
2015/10/9,100551,国贸,116.460604,39.908837,6,国贸
2015/10/9,100552,远洋,116.491104,39.913409,35,远洋
2015/10/9,100553,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/9,100554,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/9,100555,爱琴海店,116.361947,39.914955,31,爱琴海店
2015/10/9,100556,未来汇,116.494571,39.918297,19,未来汇
2015/10/9,100557,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/9,100558,大悦城,116.5189819,39.923826,12,大悦城
2015/10/9,100559,大悦城,116.5189819,39.923826,12,大悦城
2015/10/9,100560,大悦城,116.5189819,39.923826,12,大悦城
2015/10/9,100561,大悦城,116.5189819,39.923826,29,大悦城
2015/10/9,100562,青年,116.517,39.924447,32,青年
2015/10/9,100563,龙湖,116.59128,39.924681,15,龙湖
2015/10/9,100564,航天桥,116.298815,39.92481,10,航天桥
2015/10/9,100565,物资,116.6395801,39.9251539,32,物资
2015/10/9,100566,石佛营,116.499695,39.927875,38,石佛营
2015/10/9,100567,三里屯,116.452729,39.932497,6,三里屯
2015/10/9,100568,三里屯,116.452729,39.932497,6,三里屯
2015/10/9,100569,西直门,116.352371,39.940926,7,西直门
2015/10/9,100570,簋街,116.4206002,39.9411731,7,簋街
2015/10/9,100571,魏公村,116.320321,39.950951,16,魏公村
2015/10/9,100572,交大店,116.347465,39.953877,26,交大店
2015/10/9,100573,霄云路,116.4665313,39.9607748,36,霄云路
2015/10/9,100574,四道口,116.337203,39.965716,9,四道口
2015/10/9,100575,苏州桥,116.307775,39.966683,7,苏州桥
2015/10/9,100576,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/9,100577,三元桥店,116.43901,39.967384,8,三元桥店
2015/10/9,100578,酒仙桥,116.50218,39.967796,26,酒仙桥
2015/10/9,100579,联想桥,116.3338,39.969527,27,联想桥
2015/10/9,100580,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/9,100581,科贸,116.316184,39.980444,7,科贸
2015/10/9,100582,硅谷,116.304901,39.987399,5,硅谷
2015/10/9,100583,世奥,116.4313,39.988161,7,世奥
2015/10/9,100584,拼豆,116.517,39.9994112,5,拼豆
2015/10/9,100585,亚运村,116.394561,40.002242,9,亚运村
2015/10/9,100586,学清路,116.354069,40.008237,37,学清路
2015/10/9,100587,望京,116.459824,40.013521,15,望京
2015/10/9,100588,望京,116.459824,40.013521,36,望京
2015/10/9,100589,五彩城,116.336395,40.0306158,11,五彩城
2015/10/9,100590,上地,116.3147882,40.0352638,9,上地
2015/10/9,100591,立水桥,116.4097712,40.0475131,9,立水桥
2015/10/9,100592,西三旗,116.331115,40.052291,25,西三旗
2015/10/9,100593,龙德,116.415866,40.060756,30,龙德
2015/10/9,100594,天通苑,116.416432,40.064973,37,天通苑
2015/10/9,100595,机场,116.596648,40.082089,36,机场
2015/10/9,100596,北七家,116.414999,40.089152,14,北七家
2015/10/9,100597,石园,116.661988,40.108157,36,石园
2015/10/9,100598,京汉,116.659369,40.13673,36,京汉
2015/10/9,100599,马坡,116.650296,40.173341,36,马坡
2015/10/9,100600,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/9,100601,昌平,116.235306,40.2210045,18,昌平
2015/10/9,100602,昌平,116.235306,40.2210045,18,昌平
2015/10/9,100603,北苑,125.288089,43.833685,30,北苑
2015/10/10,100604,两广,118.798105,32.048187,17,两广
2015/10/10,100605,津湾,117.2088446,39.1326802,34,津湾
2015/10/10,100606,正一味,116.4081032,39.7077964,2,正一味
2015/10/10,100607,良乡,116.13861,39.73499,19,良乡
2015/10/10,100608,良乡店,116.136469,39.736447,30,良乡店
2015/10/10,100609,次渠,116.5449003,39.7525117,40,次渠
2015/10/10,100610,西红门,116.3268985,39.7881185,13,西红门
2015/10/10,100611,西红门布力,116.3268985,39.7881185,19,西红门布力
2015/10/10,100612,马驹桥,116.495585,39.79728,16,马驹桥
2015/10/10,100613,马驹桥,116.495585,39.79728,16,马驹桥
2015/10/10,100614,怡海,116.30293,39.835861,28,怡海
2015/10/10,100615,十里河,116.459919,39.865424,4,十里河
2015/10/10,100616,垡头店,116.514106,39.8689875,29,垡头店
2015/10/10,100617,武圣,116.4677435,39.8777451,27,武圣
2015/10/10,100618,陶然亭店,116.3785141,39.8785763,33,陶然亭店
2015/10/10,100619,南菜园店,116.352256,39.879653,31,南菜园店
2015/10/10,100620,六里桥店,116.3165856,39.8822249,32,六里桥店
2015/10/10,100621,菜市口店,116.3697174,39.8896849,33,菜市口店
2015/10/10,100622,莲花桥,116.306581,39.893493,28,莲花桥
2015/10/10,100623,双井,116.4771499,39.8947943,4,双井
2015/10/10,100624,双井,116.4771499,39.8947943,20,双井
2015/10/10,100625,百子湾,116.507722,39.903809,9,百子湾
2015/10/10,100626,五棵松,116.264868,39.905011,9,五棵松
2015/10/10,100627,大望路,116.476952,39.906536,6,大望路
2015/10/10,100628,管庄,116.596534,39.912864,21,管庄
2015/10/10,100629,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/10,100630,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/10,100631,爱琴海店,116.361947,39.914955,32,爱琴海店
2015/10/10,100632,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/10,100633,大悦城,116.5189819,39.923826,11,大悦城
2015/10/10,100634,大悦,116.5189819,39.923826,11,大悦
2015/10/10,100635,龙湖,116.59128,39.924681,14,龙湖
2015/10/10,100636,石佛营,116.499695,39.927875,28,石佛营
2015/10/10,100637,三里屯,116.452729,39.932497,6,三里屯
2015/10/10,100638,三里屯,116.452729,39.932497,6,三里屯
2015/10/10,100639,簋街,116.4206002,39.9411731,7,簋街
2015/10/10,100640,魏公村,116.320321,39.950951,17,魏公村
2015/10/10,100641,交大店,116.347465,39.953877,23,交大店
2015/10/10,100642,霄云路,116.4665313,39.9607748,26,霄云路
2015/10/10,100643,四道口,116.337203,39.965716,9,四道口
2015/10/10,100644,苏州桥,116.307775,39.966683,7,苏州桥
2015/10/10,100645,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/10,100646,三元桥店,116.43901,39.967384,10,三元桥店
2015/10/10,100647,酒仙桥,116.50218,39.967796,26,酒仙桥
2015/10/10,100648,联想桥,116.3338,39.969527,24,联想桥
2015/10/10,100649,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/10,100650,知春路,116.3467292,39.9769715,9,知春路
2015/10/10,100651,硅谷,116.304901,39.987399,5,硅谷
2015/10/10,100652,世奥,116.4313,39.988161,8,世奥
2015/10/10,100653,五道口,116.339025,39.9931775,9,五道口
2015/10/10,100654,拼豆,116.517,39.9994112,5,拼豆
2015/10/10,100655,六道口,116.351628,39.999913,11,六道口
2015/10/10,100656,亚运村,116.394561,40.002242,8,亚运村
2015/10/10,100657,学清路,116.354069,40.008237,27,学清路
2015/10/10,100658,望京,116.459824,40.013521,9,望京
2015/10/10,100659,望京,116.459824,40.013521,14,望京
2015/10/10,100660,望京,116.459824,40.013521,26,望京
2015/10/10,100661,立水桥,116.4097712,40.0475131,8,立水桥
2015/10/10,100662,西三旗,116.331115,40.052291,22,西三旗
2015/10/10,100663,天通苑,116.416432,40.064973,27,天通苑
2015/10/10,100664,机场,116.596648,40.082089,26,机场
2015/10/10,100665,北七家,116.414999,40.089152,14,北七家
2015/10/10,100666,石园,116.661988,40.108157,26,石园
2015/10/10,100667,京汉,116.659369,40.13673,26,京汉
2015/10/10,100668,马坡,116.650296,40.173341,26,马坡
2015/10/10,100669,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/10,100670,北苑,125.288089,43.833685,30,北苑
2015/10/11,100671,两广,118.798105,32.048187,20,两广
2015/10/11,100672,正一味,116.4081032,39.7077964,2,正一味
2015/10/11,100673,大兴,116.346697,39.7319411,42,大兴
2015/10/11,100674,次渠,116.5449003,39.7525117,40,次渠
2015/10/11,100675,西红门,116.3268985,39.7881185,18,西红门
2015/10/11,100676,西红门,116.3268985,39.7881185,24,西红门
2015/10/11,100677,西红门,116.3268985,39.7881185,25,西红门
2015/10/11,100678,马驹桥,116.495585,39.79728,21,马驹桥
2015/10/11,100679,怡海,116.30293,39.835861,35,怡海
2015/10/11,100680,银泰,116.3858678,39.8441925,38,银泰
2015/10/11,100681,万年,116.31694,39.846292,41,万年
2015/10/11,100682,东铁营,116.43358,39.847564,18,东铁营
2015/10/11,100683,十里河,116.459919,39.865424,4,十里河
2015/10/11,100684,云景,116.6655835,39.8761795,41,云景
2015/10/11,100685,武圣,116.4677435,39.8777451,34,武圣
2015/10/11,100686,翠屏,116.643659,39.890934,32,翠屏
2015/10/11,100687,莲花桥,116.306581,39.893493,35,莲花桥
2015/10/11,100688,双井,116.4771499,39.8947943,4,双井
2015/10/11,100689,双井,116.4771499,39.8947943,27,双井
2015/10/11,100690,崇文门,116.419059,39.898635,39,崇文门
2015/10/11,100691,百子湾,116.507722,39.903809,9,百子湾
2015/10/11,100692,五棵松,116.264868,39.905011,9,五棵松
2015/10/11,100693,黄太吉,116.45375,39.905165,12,黄太吉
2015/10/11,100694,大望路,116.476952,39.906536,6,大望路
2015/10/11,100695,国贸,116.460604,39.908837,6,国贸
2015/10/11,100696,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/11,100697,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/11,100698,爱琴海店,116.361947,39.914955,39,爱琴海店
2015/10/11,100699,未来汇,116.494571,39.918297,23,未来汇
2015/10/11,100700,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/11,100701,大悦城,116.5189819,39.923826,16,大悦城
2015/10/11,100702,大悦城,116.5189819,39.923826,16,大悦城
2015/10/11,100703,大悦城,116.5189819,39.923826,16,大悦城
2015/10/11,100704,大悦城,116.5189819,39.923826,33,大悦城
2015/10/11,100705,青年,116.517,39.924447,40,青年
2015/10/11,100706,龙湖,116.59128,39.924681,19,龙湖
2015/10/11,100707,航天桥,116.298815,39.92481,10,航天桥
2015/10/11,100708,物资,116.6395801,39.9251539,40,物资
2015/10/11,100709,石佛营,116.499695,39.927875,35,石佛营
2015/10/11,100710,三里屯,116.452729,39.932497,6,三里屯
2015/10/11,100711,三里屯,116.452729,39.932497,6,三里屯
2015/10/11,100712,西直门,116.352371,39.940926,7,西直门
2015/10/11,100713,簋街,116.4206002,39.9411731,7,簋街
2015/10/11,100714,燕郊,116.8320538,39.9499537,35,燕郊
2015/10/11,100715,魏公村,116.320321,39.950951,20,魏公村
2015/10/11,100716,交大店,116.347465,39.953877,30,交大店
2015/10/11,100717,霄云路,116.4665313,39.9607748,34,霄云路
2015/10/11,100718,四道口,116.337203,39.965716,11,四道口
2015/10/11,100719,苏州桥,116.307775,39.966683,7,苏州桥
2015/10/11,100720,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/11,100721,三元桥店,116.43901,39.967384,10,三元桥店
2015/10/11,100722,联想桥,116.3338,39.969527,31,联想桥
2015/10/11,100723,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/11,100724,科贸,116.316184,39.980444,7,科贸
2015/10/11,100725,硅谷,116.304901,39.987399,5,硅谷
2015/10/11,100726,拼豆,116.517,39.9994112,5,拼豆
2015/10/11,100727,亚村,116.394561,40.002242,9,亚村
2015/10/11,100728,学清路,116.354069,40.008237,34,学清路
2015/10/11,100729,望京,116.459824,40.013521,19,望京
2015/10/11,100730,望京,116.459824,40.013521,34,望京
2015/10/11,100731,五彩城,116.336395,40.0306158,11,五彩城
2015/10/11,100732,上地,116.3147882,40.0352638,7,上地
2015/10/11,100733,立水桥,116.4097712,40.0475131,7,立水桥
2015/10/11,100734,西三旗,116.331115,40.052291,29,西三旗
2015/10/11,100735,龙德,116.415866,40.060756,38,龙德
2015/10/11,100736,天通苑,116.416432,40.064973,34,天通苑
2015/10/11,100737,机场,116.596648,40.082089,34,机场
2015/10/11,100738,北七家,116.414999,40.089152,14,北七家
2015/10/11,100739,石园,116.661988,40.108157,34,石园
2015/10/11,100740,京汉,116.659369,40.13673,34,京汉
2015/10/11,100741,马坡,116.650296,40.173341,34,马坡
2015/10/11,100742,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/11,100743,昌平,116.235306,40.2210045,18,昌平
2015/10/11,100744,昌平,116.235306,40.2210045,22,昌平
2015/10/11,100745,旺洋,116.637122,40.324272,36,旺洋
2015/10/11,100746,北苑,125.288089,43.833685,8,北苑
2015/10/12,100747,两广,118.798105,32.048187,19,两广
2015/10/12,100748,银河,117.21341,39.090778,37,银河
2015/10/12,100749,正一味,116.4081032,39.7077964,2,正一味
2015/10/12,100750,良乡,116.13861,39.73499,21,良乡
2015/10/12,100751,良乡店,116.136469,39.736447,33,良乡店
2015/10/12,100752,次渠,116.5449003,39.7525117,40,次渠
2015/10/12,100753,西红门,116.3268985,39.7881185,15,西红门
2015/10/12,100754,西红门布力,116.3268985,39.7881185,21,西红门布力
2015/10/12,100755,马驹桥,116.495585,39.79728,18,马驹桥
2015/10/12,100756,马驹桥,116.495585,39.79728,18,马驹桥
2015/10/12,100757,怡海,116.30293,39.835861,31,怡海
2015/10/12,100758,十里河,116.459919,39.865424,4,十里河
2015/10/12,100759,垡头店,116.514106,39.8689875,32,垡头店
2015/10/12,100760,武圣,116.4677435,39.8777451,30,武圣
2015/10/12,100761,陶然亭店,116.3785141,39.8785763,33,陶然亭店
2015/10/12,100762,南菜园店,116.352256,39.879653,34,南菜园店
2015/10/12,100763,六里桥店,116.3165856,39.8822249,32,六里桥店
2015/10/12,100764,菜市口店,116.3697174,39.8896849,36,菜市口店
2015/10/12,100765,莲花桥,116.306581,39.893493,31,莲花桥
2015/10/12,100766,双井,116.4771499,39.8947943,4,双井
2015/10/12,100767,双井,116.4771499,39.8947943,22,双井
2015/10/12,100768,百子湾,116.507722,39.903809,7,百子湾
2015/10/12,100769,五棵松,116.264868,39.905011,11,五棵松
2015/10/12,100770,黄太吉,116.45375,39.905165,12,黄太吉
2015/10/12,100771,大望路,116.476952,39.906536,6,大望路
2015/10/12,100772,国贸,116.460604,39.908837,6,国贸
2015/10/12,100773,万达,116.470203,39.9099079,37,万达
2015/10/12,100774,管庄,116.596534,39.912864,21,管庄
2015/10/12,100775,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/12,100776,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/12,100777,爱琴海店,116.361947,39.914955,35,爱琴海店
2015/10/12,100778,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/12,100779,大悦城,116.5189819,39.923826,13,大悦城
2015/10/12,100780,大悦,116.5189819,39.923826,13,大悦
2015/10/12,100781,大悦城,116.5189819,39.923826,28,大悦城
2015/10/12,100782,龙湖,116.59128,39.924681,16,龙湖
2015/10/12,100783,航天桥,116.298815,39.92481,10,航天桥
2015/10/12,100784,石佛营,116.499695,39.927875,31,石佛营
2015/10/12,100785,三里屯,116.452729,39.932497,6,三里屯
2015/10/12,100786,簋街,116.4206002,39.9411731,7,簋街
2015/10/12,100787,魏公村,116.320321,39.950951,19,魏公村
2015/10/12,100788,交大店,116.347465,39.953877,25,交大店
2015/10/12,100789,霄云路,116.4665313,39.9607748,29,霄云路
2015/10/12,100790,四道口,116.337203,39.965716,8,四道口
2015/10/12,100791,苏州桥,116.307775,39.966683,10,苏州桥
2015/10/12,100792,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/12,100793,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/12,100794,酒仙桥,116.50218,39.967796,26,酒仙桥
2015/10/12,100795,联想桥,116.3338,39.969527,26,联想桥
2015/10/12,100796,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/12,100797,知春路,116.3467292,39.9769715,8,知春路
2015/10/12,100798,科贸,116.316184,39.980444,10,科贸
2015/10/12,100799,硅谷,116.304901,39.987399,9,硅谷
2015/10/12,100800,拼豆,116.517,39.9994112,5,拼豆
2015/10/12,100801,六道口,116.351628,39.999913,11,六道口
2015/10/12,100802,亚运村,116.394561,40.002242,11,亚运村
2015/10/12,100803,学清路,116.354069,40.008237,30,学清路
2015/10/12,100804,望京,116.459824,40.013521,16,望京
2015/10/12,100805,望京,116.459824,40.013521,29,望京
2015/10/12,100806,上地,116.3147882,40.0352638,8,上地
2015/10/12,100807,立水桥,116.4097712,40.0475131,8,立水桥
2015/10/12,100808,西三旗,116.331115,40.052291,24,西三旗
2015/10/12,100809,天通苑,116.416432,40.064973,30,天通苑
2015/10/12,100810,机场,116.596648,40.082089,29,机场
2015/10/12,100811,北七家,116.414999,40.089152,14,北七家
2015/10/12,100812,石园,116.661988,40.108157,29,石园
2015/10/12,100813,京汉,116.659369,40.13673,29,京汉
2015/10/12,100814,马坡,116.650296,40.173341,29,马坡
2015/10/12,100815,后沙峪,116.546898,40.212049,14,后沙峪
2015/10/12,100816,花样年华,116.2298561,40.2121828,14,花样年华
2015/10/12,100817,昌平,116.235306,40.2210045,22,昌平
2015/10/12,100818,北苑,125.288089,43.833685,8,北苑
2015/10/13,100819,两广,118.798105,32.048187,20,两广
2015/10/13,100820,正一味,116.4081032,39.7077964,2,正一味
2015/10/13,100821,大兴,116.346697,39.7319411,41,大兴
2015/10/13,100822,次渠,116.5449003,39.7525117,40,次渠
2015/10/13,100823,西红门,116.3268985,39.7881185,18,西红门
2015/10/13,100824,西红门,116.3268985,39.7881185,24,西红门
2015/10/13,100825,西红门,116.3268985,39.7881185,25,西红门
2015/10/13,100826,马驹桥,116.495585,39.79728,21,马驹桥
2015/10/13,100827,怡海,116.30293,39.835861,36,怡海
2015/10/13,100828,银泰,116.3858678,39.8441925,37,银泰
2015/10/13,100829,银泰,116.3858678,39.8441925,43,银泰
2015/10/13,100830,万年,116.31694,39.846292,40,万年
2015/10/13,100831,东铁营,116.43358,39.847564,18,东铁营
2015/10/13,100832,十里河,116.459919,39.865424,11,十里河
2015/10/13,100833,云景,116.6655835,39.8761795,40,云景
2015/10/13,100834,武圣,116.4677435,39.8777451,35,武圣
2015/10/13,100835,翠屏,116.643659,39.890934,32,翠屏
2015/10/13,100836,莲花桥,116.306581,39.893493,36,莲花桥
2015/10/13,100837,双井,116.4771499,39.8947943,11,双井
2015/10/13,100838,双井,116.4771499,39.8947943,27,双井
2015/10/13,100839,崇文门,116.419059,39.898635,39,崇文门
2015/10/13,100840,五棵松,116.264868,39.905011,8,五棵松
2015/10/13,100841,黄太吉,116.45375,39.905165,12,黄太吉
2015/10/13,100842,大望路,116.476952,39.906536,6,大望路
2015/10/13,100843,远洋,116.491104,39.913409,42,远洋
2015/10/13,100844,朝阳,116.4948905,39.9147181,17,朝阳
2015/10/13,100845,慈云寺,116.493747,39.914803,6,慈云寺
2015/10/13,100846,爱琴海店,116.361947,39.914955,38,爱琴海店
2015/10/13,100847,未来汇,116.494571,39.918297,23,未来汇
2015/10/13,100848,朝阳门,116.441979,39.92226,16,朝阳门
2015/10/13,100849,大悦城,116.5189819,39.923826,16,大悦城
2015/10/13,100850,大悦城,116.5189819,39.923826,16,大悦城
2015/10/13,100851,大悦城,116.5189819,39.923826,16,大悦城
2015/10/13,100852,大悦城,116.5189819,39.923826,33,大悦城
2015/10/13,100853,青年,116.517,39.924447,39,青年
2015/10/13,100854,龙湖,116.59128,39.924681,19,龙湖
2015/10/13,100855,航天桥,116.298815,39.92481,9,航天桥
2015/10/13,100856,物资,116.6395801,39.9251539,39,物资
2015/10/13,100857,石佛营,116.499695,39.927875,36,石佛营
2015/10/13,100858,三里屯,116.452729,39.932497,6,三里屯
2015/10/13,100859,三里屯,116.452729,39.932497,6,三里屯
2015/10/13,100860,西直门,116.352371,39.940926,7,西直门
2015/10/13,100861,簋街,116.4206002,39.9411731,7,簋街
2015/10/13,100862,魏公村,116.320321,39.950951,20,魏公村
2015/10/13,100863,交大店,116.347465,39.953877,30,交大店
2015/10/13,100864,霄云路,116.4665313,39.9607748,34,霄云路
2015/10/13,100865,四道口,116.337203,39.965716,8,四道口
2015/10/13,100866,苏州桥,116.307775,39.966683,7,苏州桥
2015/10/13,100867,三元桥店,116.43901,39.967384,1,三元桥店
2015/10/13,100868,三元桥店,116.43901,39.967384,10,三元桥店
2015/10/13,100869,酒仙桥,116.50218,39.967796,26,酒仙桥
2015/10/13,100870,联想桥,116.3338,39.969527,31,联想桥
2015/10/13,100871,北环中心,116.3821267,39.9725242,39,北环中心
2015/10/13,100872,五道口,116.339025,39.9931775,8,五道口
2015/10/13,100873,拼豆,116.517,39.9994112,5,拼豆
2015/10/13,100874,亚运村,116.394561,40.002242,8,亚运村
2015/10/13,100875,学清路,116.354069,40.008237,35,学清路
2015/10/13,100876,望京,116.459824,40.013521,19,望京
2015/10/13,100877,望京,116.459824,40.013521,34,望京
2015/10/13,100878,五彩城,116.336395,40.0306158,11,五彩城
2015/10/13,100879,上地,116.3147882,40.0352638,8,上地
